Year,CO2(ppmv),CH4,temp,Irish Anomaly,Global Anomaly
-151279,199.70555555555555,404.7857142857143,-62.44999999999999,,
-151386,199.57333333333332,403.14285714285717,-62.14999999999998,,
-151388,199.4411111111111,401.5,-61.89999999999998,,
-151493,199.3088888888889,401.65714285714284,-61.64999999999998,,
-151599,199.17666666666668,401.81428571428575,-62.14999999999998,,
-151705,199.04444444444445,401.9714285714286,-62.849999999999966,,
-151812,198.91222222222223,402.12857142857143,-61.14999999999998,,
-151824,198.78,402.2857142857143,-61.89999999999998,,
-151918,198.58923076923077,402.4428571428572,-62.64999999999998,,
-151972,198.39846153846153,402.6,-62.64999999999998,,
-152025,198.2076923076923,401.05555555,-62.64999999999998,,
-152132,198.0169230769231,399.5111111,-62.849999999999966,,
-152246,197.82615384615386,397.96666665,-63.349999999999966,,
-152361,197.63538461538462,396.4222222,-62.64999999999998,,
-152476,197.4446153846154,394.87777775,-62.64999999999998,,
-152514,197.25384615384615,393.3333333,-62.59999999999998,,
-152588,197.06307692307692,392.0714285428571,-62.54999999999998,,
-152700,196.87230769230771,390.8095237857143,-62.74999999999997,,
-152812,196.68153846153848,389.54761902857143,-63.14999999999998,,
-152934,196.49076923076925,388.28571427142856,-63.849999999999966,,
-152939,196.3,387.0238095142857,-63.79999999999997,,
-153057,195.83866666666668,385.7619047571429,-63.74999999999997,,
-153071,195.37733333333335,384.5,-63.24999999999997,,
-153180,194.916,388.93333334,-62.74999999999997,,
-153296,194.45466666666667,393.36666668,-62.94999999999999,,
-153412,193.99333333333334,397.80000002,-63.14999999999998,,
-153529,193.532,402.23333336,-63.349999999999966,,
-153614,193.07066666666668,406.6666667,-63.699999999999974,,
-153654,192.60933333333332,405.42222225,-64.04999999999998,,
-153779,192.148,404.1777778,-63.74999999999997,,
-153905,191.68666666666667,402.93333335,-63.44999999999999,,
-154030,191.22533333333334,401.6888889,-63.849999999999966,,
-154155,190.764,400.44444445,-63.64999999999998,,
-154208,190.30266666666665,399.2,-63.449999999999974,,
-154280,189.84133333333332,402.4142857142857,-63.24999999999997,,
-154356,189.38,405.62857142857143,-63.24999999999997,,
-154403,189.36416666666668,408.84285714285716,-63.24999999999997,,
-154526,189.34833333333333,412.0571428571428,-64.04999999999998,,
-154650,189.33249999999998,415.27142857142854,-63.14999999999998,,
-154770,189.31666666666666,418.48571428571427,-63.14999999999998,,
-154832,189.30083333333334,421.7,-63.24999999999997,,
-154890,189.285,418.1166666666667,-63.349999999999966,,
-155011,189.26916666666665,414.5333333333333,-63.74999999999997,,
-155145,189.25333333333333,410.95,-64.64999999999998,,
-155280,189.2375,407.3666666666667,-64.84999999999997,,
-155415,189.22166666666666,403.7833333333333,-64.64999999999998,,
-155480,189.20583333333332,400.2,-64.09999999999998,,
-155545,189.19,402.15999999999997,-63.54999999999998,,
-155675,189.17416666666668,404.12,-63.74999999999997,,
-155806,189.15833333333333,406.08,-64.34999999999997,,
-155932,189.14249999999998,408.04,-63.349999999999966,,
-156047,189.12666666666667,410.0,-63.39999999999998,,
-156058,189.11083333333335,409.5333333333333,-63.44999999999999,,
-156185,189.095,409.06666666666666,-63.54999999999998,,
-156312,189.07916666666665,408.6,-63.44999999999999,,
-156439,189.06333333333333,408.1333333333333,-64.34999999999997,,
-156567,189.0475,407.66666666666663,-63.94999999999999,,
-156569,189.03166666666667,407.2,-63.499999999999986,,
-156690,189.01583333333332,413.76,-63.04999999999998,,
-156716,189.0,420.32,-63.14999999999998,,
-156814,188.70833333333334,426.88,-63.24999999999997,,
-156938,188.41666666666666,433.44,-63.24999999999997,,
-157047,188.125,440.0,-63.24999999999997,,
-157061,187.83333333333334,434.48333333333335,-63.24999999999997,,
-157185,187.54166666666666,428.96666666666664,-63.849999999999966,,
-157309,187.25,423.45,-61.849999999999966,,
-157416,186.95833333333334,417.93333333333334,-61.74999999999997,,
-157523,186.66666666666666,412.41666666666663,-62.24999999999997,,
-157526,186.375,406.9,-61.949999999999974,,
-157630,186.08333333333334,408.30555555,-61.64999999999998,,
-157741,185.79166666666666,409.7111111,-62.94999999999999,,
-157766,185.5,411.11666664999996,-62.64999999999998,,
-157852,185.83333333333334,412.5222222,-62.349999999999966,,
-157963,186.16666666666666,413.92777775,-61.74999999999997,,
-158058,186.5,415.3333333,-61.59999999999998,,
-158067,186.83333333333334,414.6791666375,-61.44999999999999,,
-158171,187.16666666666666,414.024999975,-61.74999999999997,,
-158205,187.5,413.3708333125,-61.39999999999998,,
-158276,187.92,412.71666665,-61.04999999999998,,
-158376,188.34,412.0624999875,-61.24999999999997,,
-158477,188.76,411.408333325,-61.64999999999998,,
-158578,189.18,410.75416666250004,-60.349999999999966,,
-158660,189.6,410.1,-61.199999999999974,,
-158679,190.02,411.7958333375,-62.04999999999998,,
-158780,190.44,413.49166667500003,-61.44999999999999,,
-158881,190.86,415.18750001250004,-62.04999999999998,,
-158989,191.28,416.88333335000004,-62.14999999999998,,
-159097,191.7,418.5791666875,-61.849999999999966,,
-159206,192.12,420.275000025,-62.24999999999997,,
-159315,192.54,421.9708333625,-62.14999999999998,,
-159388,192.96,423.6666667,-61.949999999999974,,
-159424,193.38,421.53333336000003,-61.74999999999997,,
-159534,193.8,419.40000002,-63.349999999999966,,
-159650,194.22,417.26666668,-62.44999999999999,,
-159766,194.64000000000001,415.13333334,-62.349999999999966,,
-159839,195.06,413.0,-62.199999999999974,,
-159882,195.48000000000002,417.8333333333333,-62.04999999999998,,
-159997,195.9,422.6666666666667,-62.94999999999999,,
-160113,196.32,427.5,-62.849999999999966,,
-160229,196.74,432.3333333333333,-62.849999999999966,,
-160349,197.16,437.1666666666667,-63.349999999999966,,
-160371,197.58,442.0,-63.04999999999997,,
-160470,198.0,435.78,-62.74999999999997,,
-160591,198.42000000000002,429.56,-63.64999999999998,,
-160714,198.84,423.34,-62.94999999999999,,
-160837,199.26000000000002,417.12,-63.24999999999997,,
-160896,199.68,410.9,-62.59999999999998,,
-160960,200.10000000000002,411.91666666666663,-61.94999999999999,,
-161071,200.52,412.93333333333334,-61.44999999999999,,
-161183,200.94,413.95,-63.24999999999997,,
-161295,201.36,414.96666666666664,-60.94999999999999,,
-161401,201.78,415.98333333333335,-61.94999999999999,,
-161415,202.20000000000002,417.0,-61.79999999999998,,
-161507,202.62,413.5571428571429,-61.64999999999998,,
-161613,203.04000000000002,410.1142857142857,-61.54999999999998,,
-161718,203.46,406.6714285714286,-61.24999999999997,,
-161823,203.88,403.2285714285714,-61.74999999999997,,
-161908,204.3,399.7857142857143,-61.199999999999974,,
-161928,203.18571428571428,396.3428571428571,-60.64999999999998,,
-162023,202.07142857142858,392.9,-61.24999999999997,,
-162033,200.95714285714286,391.72499999999997,-61.849999999999966,,
-162138,199.84285714285716,390.54999999999995,-61.849999999999966,,
-162244,198.72857142857143,389.375,-61.74999999999997,,
-162352,197.61428571428573,388.2,-61.74999999999997,,
-162384,196.5,387.025,-61.699999999999974,,
-162460,196.2421052631579,385.85,-61.64999999999998,,
-162569,195.9842105263158,384.675,-61.64999999999998,,
-162599,195.7263157894737,383.5,-61.949999999999974,,
-162680,195.46842105263158,390.2166666666667,-62.24999999999997,,
-162791,195.21052631578948,396.93333333333334,-61.849999999999966,,
-162903,194.95263157894738,403.65,-62.74999999999997,,
-163023,194.69473684210527,410.3666666666667,-63.24999999999997,,
-163144,194.43684210526317,417.08333333333337,-62.14999999999998,,
-163198,194.17894736842106,423.8,-62.04999999999998,,
-163265,193.92105263157893,425.33333333333337,-61.94999999999999,,
-163389,193.66315789473683,426.8666666666667,-63.14999999999998,,
-163513,193.40526315789472,428.4,-63.44999999999999,,
-163637,193.14736842105262,429.93333333333334,-63.74999999999997,,
-163775,192.88947368421051,431.4666666666667,-64.24999999999997,,
-163782,192.6315789473684,433.0,-64.09999999999998,,
-163914,192.3736842105263,435.7166666666667,-63.94999999999999,,
-164053,192.1157894736842,438.43333333333334,-63.14999999999998,,
-164186,191.8578947368421,441.15,-63.44999999999999,,
-164193,191.6,443.8666666666667,-63.499999999999986,,
-164319,191.35,446.58333333333337,-63.54999999999998,,
-164359,191.1,449.3,-63.449999999999974,,
-164453,190.85,454.30555555,-63.349999999999966,,
-164588,190.6,459.3111111,-63.04999999999998,,
-164723,190.35,464.31666665,-63.94999999999999,,
-164834,190.1,469.3222222,-63.64999999999998,,
-164858,189.81666666666666,474.32777775,-63.349999999999966,,
-164956,189.53333333333333,479.3333333,-63.39999999999998,,
-164990,189.25,481.9944444166667,-63.44999999999999,,
-165122,188.96666666666667,484.6555555333333,-62.54999999999998,,
-165255,188.68333333333334,487.31666665,-62.94999999999999,,
-165389,188.39999999999998,489.9777777666667,-63.54999999999998,,
-165523,188.11666666666665,492.6388888833333,-63.14999999999998,,
-165539,187.83333333333331,495.3,-63.04999999999998,,
-165658,187.54999999999998,495.42,-62.94999999999999,,
-165794,187.26666666666665,495.54,-62.74999999999997,,
-165930,186.98333333333332,495.65999999999997,-64.04999999999998,,
-165964,186.7,495.78,-63.583333333333314,,
-166061,186.37777777777777,495.9,-63.116666666666646,,
-166066,186.05555555555554,485.7,-62.64999999999998,,
-166196,185.73333333333332,475.5,-62.94999999999999,,
-166326,185.4111111111111,465.29999999999995,-62.44999999999999,,
-166457,185.0888888888889,455.09999999999997,-63.349999999999966,,
-166542,184.76666666666668,444.9,-63.24999999999997,,
-166593,184.44444444444446,450.41666666666663,-63.14999999999998,,
-166730,184.12222222222223,455.93333333333334,-63.04999999999998,,
-166795,183.8,461.45,-62.59999999999998,,
-166867,185.4,466.96666666666664,-62.14999999999998,,
-166993,187.0,472.48333333333335,-62.44999999999999,,
-167050,188.6,478.0,-62.39999999999998,,
-167119,190.2,472.05,-62.349999999999966,,
-167246,191.8,466.1,-62.349999999999966,,
-167367,193.4,460.15,-61.349999999999966,,
-167488,195.0,454.2,-61.74999999999997,,
-167564,196.6,448.25,-62.08333333333331,,
-167602,196.65,442.3,-62.416666666666636,,
-167609,196.7,443.1666666666667,-62.74999999999997,,
-167734,196.75,444.03333333333336,-62.24999999999997,,
-167860,196.8,444.9,-61.94999999999999,,
-167986,196.85,445.76666666666665,-61.14999999999998,,
-168099,196.9,446.6333333333333,-61.54999999999998,,
-168213,196.95,447.5,-60.849999999999966,,
-168327,197.0,453.6166666666667,-60.64999999999998,,
-168442,197.05,459.73333333333335,-61.849999999999966,,
-168557,197.1,465.85,-61.54999999999998,,
-168672,197.15,471.96666666666664,-61.24999999999997,,
-168791,197.2,478.0833333333333,-61.44999999999999,,
-168816,197.25,484.2,-61.999999999999986,,
-168911,197.3,483.5,-62.54999999999998,,
-169031,197.35,482.8,-61.94999999999999,,
-169149,197.4,482.1,-61.24999999999997,,
-169267,197.45000000000002,481.4,-61.349999999999966,,
-169385,197.5,480.7,-61.24999999999997,,
-169396,197.55,480.0,-61.39999999999998,,
-169505,197.60000000000002,475.3,-61.54999999999998,,
-169626,197.65,470.6,-62.349999999999966,,
-169747,197.70000000000002,465.9,-62.349999999999966,,
-169871,197.75,461.2,-62.349999999999966,,
-169989,197.8,456.5,-61.89999999999998,,
-169996,197.79600000000002,451.8,-61.44999999999999,,
-170121,197.792,447.1,-61.349999999999966,,
-170248,197.788,442.4,-62.74999999999997,,
-170375,197.78400000000002,437.7,-62.44999999999999,,
-170480,197.78,433.0,-62.64999999999998,,
-170503,197.776,436.27142857142854,-62.849999999999966,,
-170637,197.772,439.54285714285714,-62.849999999999966,,
-170772,197.768,442.8142857142857,-62.54999999999998,,
-170907,197.764,446.0857142857143,-62.349999999999966,,
-171040,197.76,449.35714285714283,-62.44999999999999,,
-171173,197.756,452.62857142857143,-62.849999999999966,,
-171188,197.752,455.9,-62.74999999999997,,
-171306,197.748,448.75,-62.64999999999998,,
-171445,197.744,441.6,-63.14999999999998,,
-171584,197.74,434.45,-63.14999999999998,,
-171683,197.736,427.3,-62.99999999999997,,
-171724,197.732,433.3,-62.849999999999966,,
-171859,197.728,439.3,-63.04999999999998,,
-171994,197.724,445.3,-62.14999999999998,,
-172129,197.72,451.3,-61.54999999999998,,
-172236,197.71599999999998,457.3,-61.449999999999974,,
-172245,197.712,459.3047619,-61.349999999999966,,
-172361,197.708,461.3095238,-60.74999999999997,,
-172477,197.70399999999998,463.3142857,-61.44999999999999,,
-172492,197.7,465.3190476,-61.04999999999998,,
-172588,197.57857142857142,467.3238095,-60.64999999999998,,
-172699,197.45714285714286,469.3285714,-60.54999999999998,,
-172788,197.3357142857143,471.3333333,-61.04999999999998,,
-172810,197.2142857142857,470.4611110833333,-61.54999999999998,,
-172926,197.09285714285713,469.58888886666665,-60.849999999999966,,
-173042,196.97142857142856,468.71666665,-61.849999999999966,,
-173158,196.85,467.84444443333336,-61.44999999999999,,
-173283,196.72857142857143,466.9722222166667,-62.14999999999998,,
-173390,196.60714285714286,466.1,-62.449999999999974,,
-173408,196.4857142857143,470.21250000000003,-62.74999999999997,,
-173533,196.3642857142857,474.32500000000005,-62.14999999999998,,
-173663,196.24285714285713,478.4375,-62.349999999999966,,
-173793,196.12142857142857,482.55,-63.14999999999998,,
-173883,196.0,486.6625,-62.64999999999998,,
-173924,195.48181818181817,490.775,-62.14999999999998,,
-174052,194.96363636363637,494.8875,-62.849999999999966,,
-174079,194.44545454545454,499.0,-62.599999999999966,,
-174181,193.92727272727274,506.96666666666664,-62.349999999999966,,
-174310,193.4090909090909,514.9333333333333,-63.04999999999998,,
-174445,192.8909090909091,522.9,-62.94999999999999,,
-174581,192.37272727272727,530.8666666666667,-63.44999999999999,,
-174717,191.85454545454547,538.8333333333333,-63.04999999999998,,
-174724,191.33636363636364,546.8,-62.949999999999974,,
-174848,190.81818181818184,547.3888888833333,-62.849999999999966,,
-174903,190.3,547.9777777666667,-62.79999999999997,,
-174979,190.17142857142858,548.56666665,-62.74999999999997,,
-175110,190.04285714285714,549.1555555333333,-62.849999999999966,,
-175238,189.9142857142857,549.7444444166667,-62.849999999999966,,
-175301,189.7857142857143,550.3333333,-62.79999999999997,,
-175366,189.65714285714287,549.0857142571429,-62.74999999999997,,
-175494,189.52857142857144,547.8380952142858,-62.349999999999966,,
-175583,189.4,546.5904761714286,-62.54999999999997,,
-175615,189.63333333333333,545.3428571285715,-62.74999999999997,,
-175737,189.86666666666667,544.0952380857143,-62.14999999999998,,
-175779,190.1,542.8476190428572,-62.31666666666664,,
-175827,190.9,541.6,-62.48333333333331,,
-175859,191.7,531.2222222166666,-62.64999999999998,,
-175982,192.5,520.8444444333334,-63.14999999999998,,
-176105,193.29999999999998,510.46666665,-62.24999999999997,,
-176229,194.1,500.08888886666665,-62.349999999999966,,
-176351,194.9,489.7111110833333,-62.64999999999998,,
-176470,195.7,479.3333333,-62.74999999999997,,
-176473,196.5,479.96666663999997,-62.849999999999966,,
-176595,197.29999999999998,480.59999998,-63.64999999999998,,
-176728,198.1,481.23333332,-63.64999999999998,,
-176862,198.89999999999998,481.86666666,-63.94999999999999,,
-176969,199.7,482.5,-63.64999999999998,,
-176996,200.5,477.4,-63.349999999999966,,
-177124,201.29999999999998,472.3,-63.24999999999997,,
-177252,202.1,467.2,-63.44999999999999,,
-177381,202.89999999999998,462.09999999999997,-63.64999999999998,,
-177504,203.7,457.0,-63.04999999999998,,
-177626,204.5,451.9,-62.749999999999986,,
-177627,205.29999999999998,456.65,-62.44999999999999,,
-177750,206.1,461.4,-62.849999999999966,,
-177861,206.89999999999998,466.15,-61.64999999999998,,
-177923,207.7,470.9,-61.59999999999998,,
-177972,208.02352941176468,475.65,-61.54999999999998,,
-178083,208.3470588235294,480.4,-60.64999999999998,,
-178185,208.6705882352941,485.15,-61.04999999999998,,
-178269,208.9941176470588,489.9,-61.29999999999998,,
-178287,209.31764705882352,490.6148148111111,-61.54999999999998,,
-178390,209.64117647058822,491.3296296222222,-60.94999999999999,,
-178496,209.96470588235292,492.0444444333333,-61.349999999999966,,
-178603,210.28823529411764,492.7592592444444,-62.54999999999998,,
-178710,210.61176470588234,493.47407405555555,-60.54999999999998,,
-178805,210.93529411764706,494.1888888666667,-60.44999999999999,,
-178901,211.25882352941176,494.90370367777774,-60.14999999999998,,
-178997,211.58235294117645,495.61851848888887,-60.94999999999999,,
-179069,211.90588235294118,496.3333333,-60.749999999999986,,
-179096,212.22941176470587,496.2791666375,-60.54999999999998,,
-179195,212.55294117647057,496.224999975,-61.04999999999998,,
-179294,212.8764705882353,496.1708333125,-61.24999999999997,,
-179352,213.2,496.11666664999996,-61.34999999999998,,
-179395,213.64999999999998,496.06249998749996,-61.44999999999999,,
-179497,214.1,496.00833332499997,-60.64999999999998,,
-179599,214.54999999999998,495.9541666625,-61.74999999999997,,
-179614,215.0,495.9,-61.699999999999974,,
-179704,215.45,499.87083333749996,-61.64999999999998,,
-179810,215.89999999999998,503.84166667499994,-61.74999999999997,,
-179916,216.35,507.8125000125,-62.14999999999998,,
-180031,216.79999999999998,511.78333334999996,-62.74999999999997,,
-180146,217.25,515.7541666875,-63.04999999999998,,
-180246,217.7,519.725000025,-62.949999999999974,,
-180261,216.06666666666666,523.6958333624999,-62.849999999999966,,
-180323,214.43333333333334,527.6666667,-63.099999999999966,,
-180381,212.79999999999998,528.0388889166666,-63.349999999999966,,
-180502,211.16666666666666,528.4111111333333,-63.54999999999998,,
-180623,209.53333333333333,528.78333335,-62.94999999999999,,
-180737,207.89999999999998,529.1555555666666,-61.849999999999966,,
-180851,206.26666666666665,529.5277777833332,-63.349999999999966,,
-180964,204.63333333333333,529.9,-63.24999999999997,,
-180965,203.0,530.1333333333333,-63.14999999999998,,
-181080,201.36666666666667,530.3666666666667,-62.24999999999997,,
-181195,199.73333333333332,530.6,-63.04999999999998,,
-181308,198.1,530.8333333333334,-63.199999999999974,,
-181310,198.22307692307692,531.0666666666666,-63.349999999999966,,
-181431,198.34615384615384,531.3,-63.44999999999999,,
-181552,198.46923076923076,531.5333333333333,-63.44999999999999,,
-181673,198.59230769230768,531.7666666666667,-62.94999999999999,,
-181766,198.7153846153846,532.0,-63.09999999999998,,
-181791,198.83846153846153,528.38,-63.24999999999997,,
-181909,198.96153846153845,524.76,-63.04999999999998,,
-182027,199.08461538461538,521.14,-63.74999999999997,,
-182144,199.2076923076923,517.52,-63.54999999999998,,
-182257,199.33076923076922,513.9,-62.79999999999998,,
-182262,199.45384615384614,509.12083333749996,-62.04999999999998,,
-182380,199.57692307692307,504.341666675,-62.94999999999999,,
-182421,199.7,499.5625000125,-63.44999999999999,,
-182501,199.885,494.78333335,-63.94999999999999,,
-182622,200.07,490.0041666875,-63.349999999999966,,
-182743,200.255,485.225000025,-63.24999999999997,,
-182867,200.44,480.4458333625,-63.64999999999998,,
-182905,200.625,475.6666667,-63.79999999999998,,
-182991,200.81,472.8388889166667,-63.94999999999999,,
-183115,200.995,470.0111111333333,-62.64999999999998,,
-183233,201.18,467.18333335,-63.04999999999998,,
-183352,201.365,464.3555555666667,-63.64999999999998,,
-183471,201.55,461.5277777833333,-63.14999999999998,,
-183592,201.73499999999999,458.7,-63.349999999999966,,
-183713,201.92,456.7833333333333,-63.349999999999966,,
-183834,202.105,454.8666666666667,-63.64999999999998,,
-183956,202.29,452.95,-62.94999999999999,,
-184079,202.475,451.0333333333333,-63.64999999999998,,
-184202,202.66,449.1166666666667,-64.04999999999998,,
-184255,202.845,447.2,-63.84999999999998,,
-184327,203.03,445.8625,-63.64999999999998,,
-184452,203.215,444.525,-63.14999999999998,,
-184461,203.4,443.1875,-63.29999999999998,,
-184578,203.76500000000001,441.85,-63.44999999999999,,
-184702,204.13,440.5125,-63.24999999999997,,
-184826,204.495,439.175,-63.849999999999966,,
-184950,204.86,437.8375,-63.64999999999998,,
-184962,205.225,436.5,-63.49999999999997,,
-185077,205.59,438.4,-63.349999999999966,,
-185204,205.955,440.3,-64.04999999999998,,
-185331,206.32,442.2,-63.54999999999998,,
-185452,206.685,444.1,-63.24999999999997,,
-185465,207.05,446.0,-62.99999999999997,,
-185573,207.415,449.17,-62.74999999999997,,
-185695,207.78,452.34000000000003,-62.44999999999999,,
-185815,208.14499999999998,455.51,-63.44999999999999,,
-185935,208.51,458.68,-63.349999999999966,,
-185981,208.875,461.85,-63.24999999999997,,
-186056,209.23999999999998,456.5857142857143,-63.14999999999998,,
-186177,209.605,451.3214285714286,-63.24999999999997,,
-186298,209.97,446.0571428571429,-62.849999999999966,,
-186420,210.33499999999998,440.79285714285714,-62.74999999999997,,
-186487,210.7,435.5285714285714,-62.74999999999997,,
-186537,211.91176470588235,430.26428571428573,-62.74999999999997,,
-186546,213.1235294117647,425.0,-62.64999999999998,,
-186654,214.33529411764704,424.66,-62.54999999999998,,
-186772,215.5470588235294,424.32,-61.349999999999966,,
-186880,216.75882352941176,423.98,-62.24999999999997,,
-186988,217.97058823529412,423.64,-61.44999999999999,,
-187072,219.18235294117648,423.3,-61.69999999999999,,
-187097,220.39411764705883,424.5904761857143,-61.94999999999999,,
-187206,221.60588235294117,425.8809523714286,-61.74999999999997,,
-187315,222.81764705882352,427.17142855714286,-61.54999999999998,,
-187424,224.02941176470588,428.46190474285714,-61.54999999999998,,
-187525,225.24117647058824,429.7523809285714,-60.54999999999998,,
-187626,226.4529411764706,431.0428571142857,-60.54999999999998,,
-187650,227.66470588235296,432.3333333,-60.699999999999974,,
-187728,228.8764705882353,436.5185184888889,-60.849999999999966,,
-187824,230.08823529411765,440.70370367777775,-60.04999999999998,,
-187856,231.3,444.88888886666666,-59.999999999999986,,
-187920,231.30555555555557,449.07407405555557,-59.94999999999999,,
-188017,231.31111111111113,453.2592592444444,-59.349999999999966,,
-188104,231.31666666666666,457.44444443333333,-58.74999999999997,,
-188191,231.32222222222222,461.62962962222224,-59.24999999999997,,
-188279,231.32777777777778,465.8148148111111,-58.94999999999999,,
-188309,231.33333333333334,470.0,-59.79999999999998,,
-188374,231.3388888888889,470.1111111111111,-60.64999999999998,,
-188470,231.34444444444446,470.22222222222223,-60.64999999999998,,
-188566,231.35000000000002,470.3333333333333,-60.64999999999998,,
-188669,231.35555555555555,470.44444444444446,-60.54999999999998,,
-188772,231.36111111111111,470.55555555555554,-61.54999999999998,,
-188876,231.36666666666667,470.6666666666667,-61.04999999999998,,
-188983,231.37222222222223,470.77777777777777,-61.44999999999999,,
-189091,231.3777777777778,470.8888888888889,-61.64999999999998,,
-189120,231.38333333333333,471.0,-61.04999999999998,,
-189199,231.38888888888889,474.5,-60.44999999999999,,
-189302,231.39444444444445,478.0,-61.14999999999998,,
-189304,231.4,481.5,-61.14999999999998,,
-189405,230.01250000000002,485.0,-61.14999999999998,,
-189509,228.625,488.5,-61.74999999999997,,
-189619,227.2375,492.0,-61.74999999999997,,
-189652,225.85000000000002,495.5,-61.49999999999997,,
-189729,224.4625,498.23333333333335,-61.24999999999997,,
-189839,223.07500000000002,500.96666666666664,-61.54999999999998,,
-189952,221.6875,503.7,-61.64999999999998,,
-190014,220.3,506.43333333333334,-62.04999999999998,,
-190066,220.10833333333335,509.16666666666663,-62.44999999999999,,
-190150,219.91666666666669,511.9,-61.89999999999998,,
-190180,219.72500000000002,510.3833333333333,-61.349999999999966,,
-190292,219.53333333333333,508.8666666666667,-61.74999999999997,,
-190405,219.34166666666667,507.35,-62.04999999999998,,
-190518,219.15,505.8333333333333,-63.04999999999998,,
-190641,218.95833333333334,504.31666666666666,-63.04999999999998,,
-190741,218.76666666666668,502.8,-62.59999999999998,,
-190765,218.575,501.4476190428571,-62.14999999999998,,
-190889,218.38333333333333,500.0952380857143,-63.14999999999998,,
-191010,218.19166666666666,498.7428571285714,-62.04999999999998,,
-191124,218.0,497.3904761714286,-62.14999999999998,,
-191131,218.3695652173913,496.0380952142857,-62.24999999999997,,
-191252,218.7391304347826,494.6857142571429,-62.349999999999966,,
-191329,219.1086956521739,493.3333333,-62.099999999999966,,
-191369,219.47826086956522,490.2999999714286,-61.849999999999966,,
-191486,219.84782608695653,487.26666664285716,-62.04999999999998,,
-191603,220.2173913043478,484.23333331428574,-61.349999999999966,,
-191714,220.58695652173913,481.19999998571427,-62.04999999999998,,
-191825,220.95652173913044,478.16666665714286,-60.54999999999998,,
-191937,221.32608695652175,475.13333332857144,-60.64999999999998,,
-191965,221.69565217391303,472.1,-60.14999999999998,,
-192036,222.06521739130434,474.3238095285715,-59.64999999999998,,
-192136,222.43478260869566,476.54761905714287,-60.04999999999998,,
-192236,222.80434782608697,478.7714285857143,-59.849999999999966,,
-192339,223.17391304347825,480.9952381142857,-59.94999999999999,,
-192442,223.54347826086956,483.21904764285716,-61.64999999999998,,
-192545,223.91304347826087,485.44285717142856,-61.14999999999998,,
-192550,224.2826086956522,487.6666667,-61.449999999999974,,
-192659,224.65217391304347,496.15333336000003,-61.74999999999997,,
-192773,225.02173913043478,504.64000002,-61.349999999999966,,
-192888,225.3913043478261,513.12666668,-61.14999999999998,,
-193000,225.76086956521738,521.61333334,-60.54999999999998,,
-193112,226.1304347826087,530.1,-61.74999999999997,,
-193176,226.5,530.75,-62.199999999999974,,
-193225,225.6875,531.4,-62.64999999999998,,
-193348,224.875,532.05,-61.74999999999997,,
-193471,224.0625,532.7,-61.94999999999999,,
-193595,223.25,533.35,-61.74999999999997,,
-193655,222.4375,534.0,-61.949999999999974,,
-193716,221.625,536.3333333333334,-62.14999999999998,,
-193837,220.8125,538.6666666666666,-61.44999999999999,,
-193849,220.0,541.0,-61.94999999999999,,
-193959,220.32,543.3333333333334,-62.44999999999999,,
-194082,220.64,545.6666666666666,-61.14999999999998,,
-194154,220.96,548.0,-61.59999999999998,,
-194205,221.28,551.26666666,-62.04999999999998,,
-194328,221.6,554.53333332,-61.44999999999999,,
-194446,221.92000000000002,557.79999998,-61.44999999999999,,
-194565,222.24,561.06666664,-61.24999999999997,,
-194666,222.56,564.3333333,-61.09999999999998,,
-194684,222.88,568.4111110833334,-60.94999999999999,,
-194801,223.2,572.4888888666667,-61.849999999999966,,
-194918,223.52,576.56666665,-60.64999999999998,,
-195035,223.84,580.6444444333333,-60.14999999999998,,
-195145,224.16,584.7222222166666,-60.64999999999998,,
-195165,224.48000000000002,588.8,-60.49999999999997,,
-195255,224.8,586.92,-60.349999999999966,,
-195365,225.12,585.04,-60.64999999999998,,
-195468,225.44,583.16,-58.94999999999999,,
-195571,225.76,581.28,-59.54999999999998,,
-195632,226.08,579.4,-59.84999999999999,,
-195637,226.4,582.5666666666666,-60.149999999999984,,
-195675,228.04444444444445,585.7333333333333,-60.44999999999999,,
-195784,229.6888888888889,588.9,-60.24999999999997,,
-195894,231.33333333333334,592.0666666666666,-60.24999999999997,,
-196004,232.9777777777778,595.2333333333333,-59.14999999999998,,
-196085,234.6222222222222,598.4,-59.699999999999974,,
-196109,236.26666666666665,600.2222222166666,-60.24999999999997,,
-196214,237.9111111111111,602.0444444333333,-59.54999999999998,,
-196319,239.55555555555554,603.8666666500001,-60.04999999999998,,
-196377,241.2,605.6888888666667,-59.449999999999974,,
-196423,241.35555555555555,607.5111110833334,-58.849999999999966,,
-196515,241.5111111111111,609.3333333,-59.49999999999997,,
-196527,241.66666666666666,619.02777775,-60.14999999999998,,
-196632,241.82222222222222,628.7222222,-59.94999999999999,,
-196736,241.97777777777776,638.41666665,-59.54999999999998,,
-196841,242.13333333333333,648.1111111,-59.349999999999966,,
-196946,242.2888888888889,657.80555555,-59.24999999999997,,
-196953,242.44444444444443,667.5,-59.18333333333331,,
-196988,242.6,660.80555555,-59.116666666666646,,
-197044,242.82432432432432,654.1111111,-59.04999999999998,,
-197142,243.04864864864865,647.41666665,-58.54999999999998,,
-197241,243.27297297297298,640.7222222,-58.74999999999997,,
-197338,243.49729729729728,634.02777775,-58.94999999999999,,
-197400,243.7216216216216,627.3333333,-58.94999999999999,,
-197435,243.94594594594594,619.9722221916667,-58.94999999999999,,
