#,VARIABLE,ORDER,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SPO,2003,12,1,0,0,0,2003-12-01T00:00:00Z,2003.915068,1071550800,374.19,0.05,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,1,1,0,0,0,2004-01-01T00:00:00Z,2004,1074229200,374.22,0.1,22,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,2,1,0,0,0,2004-02-01T00:00:00Z,2004.084699,1076907600,374.03,0.15,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,3,1,0,0,0,2004-03-01T00:00:00Z,2004.163934,1079413200,374.23,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,4,1,0,0,0,2004-04-01T00:00:00Z,2004.248634,1082091600,374.36,0.11,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,5,1,0,0,0,2004-05-01T00:00:00Z,2004.330601,1084683600,374.57,0.09,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,6,1,0,0,0,2004-06-01T00:00:00Z,2004.415301,1087362000,374.94,0.11,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,7,1,0,0,0,2004-07-01T00:00:00Z,2004.497268,1089954000,375.25,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,8,1,0,0,0,2004-08-01T00:00:00Z,2004.581967,1092632400,375.76,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,9,1,0,0,0,2004-09-01T00:00:00Z,2004.666667,1095310800,375.92,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,10,1,0,0,0,2004-10-01T00:00:00Z,2004.748634,1097902800,375.9,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,11,1,0,0,0,2004-11-01T00:00:00Z,2004.833333,1100581200,375.86,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2004,12,1,0,0,0,2004-12-01T00:00:00Z,2004.915301,1103173200,375.84,0.07,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,1,1,0,0,0,2005-01-01T00:00:00Z,2005,1105851600,375.81,0.09,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,2,1,0,0,0,2005-02-01T00:00:00Z,2005.084932,1108530000,375.45,0.18,26,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,3,1,0,0,0,2005-03-01T00:00:00Z,2005.161644,1110949200,375.64,0.11,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,4,1,0,0,0,2005-04-01T00:00:00Z,2005.246575,1113627600,375.83,0.12,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,5,1,0,0,0,2005-05-01T00:00:00Z,2005.328767,1116219600,376.27,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,6,1,0,0,0,2005-06-01T00:00:00Z,2005.413699,1118898000,376.79,0.16,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,7,1,0,0,0,2005-07-01T00:00:00Z,2005.49589,1121490000,377.31,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,8,1,0,0,0,2005-08-01T00:00:00Z,2005.580822,1124168400,377.8,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,9,1,0,0,0,2005-09-01T00:00:00Z,2005.665753,1126846800,378.06,0.07,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,10,1,0,0,0,2005-10-01T00:00:00Z,2005.747945,1129438800,378.15,0.05,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,11,1,0,0,0,2005-11-01T00:00:00Z,2005.832877,1132117200,378.1,0.03,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2005,12,1,0,0,0,2005-12-01T00:00:00Z,2005.915068,1134709200,378.11,0.04,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,1,1,0,0,0,2006-01-01T00:00:00Z,2006,1137387600,378.1,0.11,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,2,1,0,0,0,2006-02-01T00:00:00Z,2006.084932,1140066000,377.85,0.09,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,3,1,0,0,0,2006-03-01T00:00:00Z,2006.161644,1142485200,378.02,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,4,1,0,0,0,2006-04-01T00:00:00Z,2006.246575,1145163600,378.12,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,5,1,0,0,0,2006-05-01T00:00:00Z,2006.328767,1147755600,378.39,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,6,1,0,0,0,2006-06-01T00:00:00Z,2006.413699,1150434000,378.63,0.06,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,7,1,0,0,0,2006-07-01T00:00:00Z,2006.49589,1153026000,378.98,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,8,1,0,0,0,2006-08-01T00:00:00Z,2006.580822,1155704400,379.45,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,9,1,0,0,0,2006-09-01T00:00:00Z,2006.665753,1158382800,379.71,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,10,1,0,0,0,2006-10-01T00:00:00Z,2006.747945,1160974800,379.81,0.04,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,11,1,0,0,0,2006-11-01T00:00:00Z,2006.832877,1163653200,379.78,0.03,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2006,12,1,0,0,0,2006-12-01T00:00:00Z,2006.915068,1166245200,379.78,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,1,1,0,0,0,2007-01-01T00:00:00Z,2007,1168923600,379.74,0.11,14,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,2,1,0,0,0,2007-02-01T00:00:00Z,2007.084932,1171602000,379.69,0.1,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,3,1,0,0,0,2007-03-01T00:00:00Z,2007.161644,1174021200,379.68,0.09,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,4,1,0,0,0,2007-04-01T00:00:00Z,2007.246575,1176699600,380.02,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,5,1,0,0,0,2007-05-01T00:00:00Z,2007.328767,1179291600,380.35,0.09,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,6,1,0,0,0,2007-06-01T00:00:00Z,2007.413699,1181970000,380.71,0.11,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,7,1,0,0,0,2007-07-01T00:00:00Z,2007.49589,1184562000,381.13,0.16,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,8,1,0,0,0,2007-08-01T00:00:00Z,2007.580822,1187240400,381.56,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,9,1,0,0,0,2007-09-01T00:00:00Z,2007.665753,1189918800,381.92,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,10,1,0,0,0,2007-10-01T00:00:00Z,2007.747945,1192510800,382.04,0.04,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,11,1,0,0,0,2007-11-01T00:00:00Z,2007.832877,1195189200,382.03,0.04,19,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2007,12,1,0,0,0,2007-12-01T00:00:00Z,2007.915068,1197781200,382.03,0.07,24,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,1,1,0,0,0,2008-01-01T00:00:00Z,2008,1200459600,381.97,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,2,1,0,0,0,2008-02-01T00:00:00Z,2008.084699,1203138000,381.93,0.08,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,3,1,0,0,0,2008-03-01T00:00:00Z,2008.163934,1205643600,382.07,0.08,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,4,1,0,0,0,2008-04-01T00:00:00Z,2008.248634,1208322000,382.18,0.06,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,5,1,0,0,0,2008-05-01T00:00:00Z,2008.330601,1210914000,382.28,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,6,1,0,0,0,2008-06-01T00:00:00Z,2008.415301,1213592400,382.58,0.13,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,7,1,0,0,0,2008-07-01T00:00:00Z,2008.497268,1216184400,383.13,0.18,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,8,1,0,0,0,2008-08-01T00:00:00Z,2008.581967,1218862800,383.53,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,9,1,0,0,0,2008-09-01T00:00:00Z,2008.666667,1221541200,383.78,0.08,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,10,1,0,0,0,2008-10-01T00:00:00Z,2008.748634,1224133200,383.89,0.07,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,11,1,0,0,0,2008-11-01T00:00:00Z,2008.833333,1226811600,383.84,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2008,12,1,0,0,0,2008-12-01T00:00:00Z,2008.915301,1229403600,383.71,0.09,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,1,1,0,0,0,2009-01-01T00:00:00Z,2009,1232082000,383.69,0.18,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,2,1,0,0,0,2009-02-01T00:00:00Z,2009.084932,1234760400,383.49,0.11,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,3,1,0,0,0,2009-03-01T00:00:00Z,2009.161644,1237179600,383.52,0.11,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,4,1,0,0,0,2009-04-01T00:00:00Z,2009.246575,1239858000,383.71,0.07,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,5,1,0,0,0,2009-05-01T00:00:00Z,2009.328767,1242450000,383.89,0.08,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,6,1,0,0,0,2009-06-01T00:00:00Z,2009.413699,1245128400,384.16,0.12,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,7,1,0,0,0,2009-07-01T00:00:00Z,2009.49589,1247720400,384.55,0.11,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,8,1,0,0,0,2009-08-01T00:00:00Z,2009.580822,1250398800,384.93,0.13,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,9,1,0,0,0,2009-09-01T00:00:00Z,2009.665753,1253077200,385.25,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,10,1,0,0,0,2009-10-01T00:00:00Z,2009.747945,1255669200,385.43,0.05,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,11,1,0,0,0,2009-11-01T00:00:00Z,2009.832877,1258347600,385.43,0.04,27,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2009,12,1,0,0,0,2009-12-01T00:00:00Z,2009.915068,1260939600,385.37,0.03,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,1,1,0,0,0,2010-01-01T00:00:00Z,2010,1263618000,385.31,0.14,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,2,1,0,0,0,2010-02-01T00:00:00Z,2010.084932,1266296400,384.95,0.26,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,3,1,0,0,0,2010-03-01T00:00:00Z,2010.161644,1268715600,385.01,0.21,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,4,1,0,0,0,2010-04-01T00:00:00Z,2010.246575,1271394000,385.13,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,5,1,0,0,0,2010-05-01T00:00:00Z,2010.328767,1273986000,385.43,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,6,1,0,0,0,2010-06-01T00:00:00Z,2010.413699,1276664400,385.92,0.2,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,7,1,0,0,0,2010-07-01T00:00:00Z,2010.49589,1279256400,386.56,0.23,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,8,1,0,0,0,2010-08-01T00:00:00Z,2010.580822,1281934800,387.27,0.2,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,9,1,0,0,0,2010-09-01T00:00:00Z,2010.665753,1284613200,387.6,0.05,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,10,1,0,0,0,2010-10-01T00:00:00Z,2010.747945,1287205200,387.67,0.04,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,11,1,0,0,0,2010-11-01T00:00:00Z,2010.832877,1289883600,387.63,0.05,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2010,12,1,0,0,0,2010-12-01T00:00:00Z,2010.915068,1292475600,387.51,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,1,1,0,0,0,2011-01-01T00:00:00Z,2011,1295154000,387.41,0.18,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,2,1,0,0,0,2011-02-01T00:00:00Z,2011.084932,1297832400,387.2,0.28,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,3,1,0,0,0,2011-03-01T00:00:00Z,2011.161644,1300251600,387.1,0.13,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,4,1,0,0,0,2011-04-01T00:00:00Z,2011.246575,1302930000,387.25,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,5,1,0,0,0,2011-05-01T00:00:00Z,2011.328767,1305522000,387.51,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,6,1,0,0,0,2011-06-01T00:00:00Z,2011.413699,1308200400,387.76,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,7,1,0,0,0,2011-07-01T00:00:00Z,2011.49589,1310792400,388.21,0.19,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,8,1,0,0,0,2011-08-01T00:00:00Z,2011.580822,1313470800,388.73,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,9,1,0,0,0,2011-09-01T00:00:00Z,2011.665753,1316149200,389.09,0.07,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,10,1,0,0,0,2011-10-01T00:00:00Z,2011.747945,1318741200,389.28,0.03,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,11,1,0,0,0,2011-11-01T00:00:00Z,2011.832877,1321419600,389.33,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2011,12,1,0,0,0,2011-12-01T00:00:00Z,2011.915068,1324011600,389.27,0.15,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,1,1,0,0,0,2012-01-01T00:00:00Z,2012,1326690000,389.13,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,2,1,0,0,0,2012-02-01T00:00:00Z,2012.084699,1329368400,388.75,0.3,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,3,1,0,0,0,2012-03-01T00:00:00Z,2012.163934,1331874000,388.96,0.09,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,4,1,0,0,0,2012-04-01T00:00:00Z,2012.248634,1334552400,389.19,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,5,1,0,0,0,2012-05-01T00:00:00Z,2012.330601,1337144400,389.45,0.13,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,6,1,0,0,0,2012-06-01T00:00:00Z,2012.415301,1339822800,389.8,0.17,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,7,1,0,0,0,2012-07-01T00:00:00Z,2012.497268,1342414800,390.43,0.18,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,8,1,0,0,0,2012-08-01T00:00:00Z,2012.581967,1345093200,391.08,0.18,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,9,1,0,0,0,2012-09-01T00:00:00Z,2012.666667,1347771600,391.45,0.06,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,10,1,0,0,0,2012-10-01T00:00:00Z,2012.748634,1350363600,391.53,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,11,1,0,0,0,2012-11-01T00:00:00Z,2012.833333,1353042000,391.51,0.06,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2012,12,1,0,0,0,2012-12-01T00:00:00Z,2012.915301,1355634000,391.63,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,1,1,0,0,0,2013-01-01T00:00:00Z,2013,1358312400,391.57,0.11,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,2,1,0,0,0,2013-02-01T00:00:00Z,2013.084932,1360990800,391.54,0.11,25,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,3,1,0,0,0,2013-03-01T00:00:00Z,2013.161644,1363410000,391.56,0.09,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,4,1,0,0,0,2013-04-01T00:00:00Z,2013.246575,1366088400,392,0.16,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,5,1,0,0,0,2013-05-01T00:00:00Z,2013.328767,1368680400,392.45,0.14,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,6,1,0,0,0,2013-06-01T00:00:00Z,2013.413699,1371358800,392.86,0.18,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,7,1,0,0,0,2013-07-01T00:00:00Z,2013.49589,1373950800,393.39,0.17,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,8,1,0,0,0,2013-08-01T00:00:00Z,2013.580822,1376629200,393.93,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,9,1,0,0,0,2013-09-01T00:00:00Z,2013.665753,1379307600,394.19,0.06,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,10,1,0,0,0,2013-10-01T00:00:00Z,2013.747945,1381899600,394.21,0.03,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,11,1,0,0,0,2013-11-01T00:00:00Z,2013.832877,1384578000,394.17,0.05,26,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2013,12,1,0,0,0,2013-12-01T00:00:00Z,2013.915068,1387170000,394.13,0.1,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,1,1,0,0,0,2014-01-01T00:00:00Z,2014,1389848400,394.09,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,2,1,0,0,0,2014-02-01T00:00:00Z,2014.084932,1392526800,393.84,0.12,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,3,1,0,0,0,2014-03-01T00:00:00Z,2014.161644,1394946000,393.89,0.09,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,4,1,0,0,0,2014-04-01T00:00:00Z,2014.246575,1397624400,394.04,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,5,1,0,0,0,2014-05-01T00:00:00Z,2014.328767,1400216400,394.42,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,6,1,0,0,0,2014-06-01T00:00:00Z,2014.413699,1402894800,394.74,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,7,1,0,0,0,2014-07-01T00:00:00Z,2014.49589,1405486800,395.22,0.17,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,8,1,0,0,0,2014-08-01T00:00:00Z,2014.580822,1408165200,395.73,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,9,1,0,0,0,2014-09-01T00:00:00Z,2014.665753,1410843600,396.08,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,10,1,0,0,0,2014-10-01T00:00:00Z,2014.747945,1413435600,396.17,0.03,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,11,1,0,0,0,2014-11-01T00:00:00Z,2014.832877,1416114000,396.13,0.03,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2014,12,1,0,0,0,2014-12-01T00:00:00Z,2014.915068,1418706000,396.02,0.05,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,1,1,0,0,0,2015-01-01T00:00:00Z,2015,1421384400,396.02,0.13,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,2,1,0,0,0,2015-02-01T00:00:00Z,2015.084932,1424062800,396.02,0.13,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,3,1,0,0,0,2015-03-01T00:00:00Z,2015.161644,1426482000,396.07,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,4,1,0,0,0,2015-04-01T00:00:00Z,2015.246575,1429160400,396.39,0.13,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,5,1,0,0,0,2015-05-01T00:00:00Z,2015.328767,1431752400,396.87,0.19,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,6,1,0,0,0,2015-06-01T00:00:00Z,2015.413699,1434430800,397.27,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,7,1,0,0,0,2015-07-01T00:00:00Z,2015.49589,1437022800,397.69,0.18,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,8,1,0,0,0,2015-08-01T00:00:00Z,2015.580822,1439701200,398.25,0.21,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,9,1,0,0,0,2015-09-01T00:00:00Z,2015.665753,1442379600,398.64,0.05,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,10,1,0,0,0,2015-10-01T00:00:00Z,2015.747945,1444971600,398.6,0.07,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,11,1,0,0,0,2015-11-01T00:00:00Z,2015.832877,1447650000,398.79,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2015,12,1,0,0,0,2015-12-01T00:00:00Z,2015.915068,1450242000,398.81,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,1,1,0,0,0,2016-01-01T00:00:00Z,2016,1452920400,398.87,0.11,23,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,2,1,0,0,0,2016-02-01T00:00:00Z,2016.084699,1455598800,398.74,0.18,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,3,1,0,0,0,2016-03-01T00:00:00Z,2016.163934,1458104400,399.2,0.19,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,4,1,0,0,0,2016-04-01T00:00:00Z,2016.248634,1460782800,399.53,0.27,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,5,1,0,0,0,2016-05-01T00:00:00Z,2016.330601,1463374800,400.15,0.16,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,6,1,0,0,0,2016-06-01T00:00:00Z,2016.415301,1466053200,400.71,0.12,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,7,1,0,0,0,2016-07-01T00:00:00Z,2016.497268,1468645200,401.27,0.21,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,8,1,0,0,0,2016-08-01T00:00:00Z,2016.581967,1471323600,401.68,0.08,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,9,1,0,0,0,2016-09-01T00:00:00Z,2016.666667,1474002000,401.85,0.07,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,10,1,0,0,0,2016-10-01T00:00:00Z,2016.748634,1476594000,401.92,0.09,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,11,1,0,0,0,2016-11-01T00:00:00Z,2016.833333,1479272400,401.7,0.07,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2016,12,1,0,0,0,2016-12-01T00:00:00Z,2016.915301,1481864400,401.57,0.08,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,1,1,0,0,0,2017-01-01T00:00:00Z,2017,1484542800,401.44,0.08,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,2,1,0,0,0,2017-02-01T00:00:00Z,2017.084932,1487221200,401.32,0.13,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,3,1,0,0,0,2017-03-01T00:00:00Z,2017.161644,1489640400,401.27,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,4,1,0,0,0,2017-04-01T00:00:00Z,2017.246575,1492318800,401.4,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,5,1,0,0,0,2017-05-01T00:00:00Z,2017.328767,1494910800,401.85,0.17,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,6,1,0,0,0,2017-06-01T00:00:00Z,2017.413699,1497589200,402.25,0.07,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,7,1,0,0,0,2017-07-01T00:00:00Z,2017.49589,1500181200,402.82,0.29,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,8,1,0,0,0,2017-08-01T00:00:00Z,2017.580822,1502859600,403.41,0.11,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,9,1,0,0,0,2017-09-01T00:00:00Z,2017.665753,1505538000,403.74,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,10,1,0,0,0,2017-10-01T00:00:00Z,2017.747945,1508130000,403.9,0.05,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,11,1,0,0,0,2017-11-01T00:00:00Z,2017.832877,1510808400,403.87,0.03,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2017,12,1,0,0,0,2017-12-01T00:00:00Z,2017.915068,1513400400,403.88,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,1,1,0,0,0,2018-01-01T00:00:00Z,2018,1516078800,404.03,0.13,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,2,1,0,0,0,2018-02-01T00:00:00Z,2018.084932,1518757200,403.97,0.13,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,3,1,0,0,0,2018-03-01T00:00:00Z,2018.161644,1521176400,404,0.12,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,4,1,0,0,0,2018-04-01T00:00:00Z,2018.246575,1523854800,404.34,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,5,1,0,0,0,2018-05-01T00:00:00Z,2018.328767,1526446800,404.67,0.13,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,6,1,0,0,0,2018-06-01T00:00:00Z,2018.413699,1529125200,404.94,0.08,24,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,7,1,0,0,0,2018-07-01T00:00:00Z,2018.49589,1531717200,405.4,0.16,26,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,8,1,0,0,0,2018-08-01T00:00:00Z,2018.580822,1534395600,405.9,0.1,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,9,1,0,0,0,2018-09-01T00:00:00Z,2018.665753,1537074000,406.26,0.1,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,10,1,0,0,0,2018-10-01T00:00:00Z,2018.747945,1539666000,406.38,0.05,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2018,11,1,0,0,0,2018-11-01T00:00:00Z,2018.832877,1542344400,406.37,0.04,30,-89.98,-24.8,2821.28,2810,11.28,...
