Year,deutfinal,temp,acc-EDC3beta,Adjusted years,Deuterium,Temp
267220,-427.3,211.7,1.629,-265270,-427.3,211.7
267389,-431.3,211.1,1.54,-265439,-431.3,211.1
267564.333,-431.7,211,1.525,-265614.333,-431.7,211
267739.667,-432.1,210.9,1.518,-265789.667,-432.1,210.9
267915,-430.4,211.2,1.553,-265965,-430.4,211.2
268092.333,-431.8,211,1.52,-266142.333,-431.8,211
268269.667,-435.5,210.4,1.438,-266319.667,-435.5,210.4
268447,-436.1,210.3,1.415,-266497,-436.1,210.3
268641,-440.6,209.5,1.326,-266691,-440.6,209.5
268835,-439.6,209.7,1.346,-266885,-439.6,209.7
269029,-436.2,210.3,1.417,-267079,-436.2,210.3
269213,-433,210.8,1.481,-267263,-433,210.8
269397,-437.1,210.1,1.4,-267447,-437.1,210.1
269581,-439,209.8,1.357,-267631,-439,209.8
269777.333,-439.6,209.7,1.341,-267827.333,-439.6,209.7
269973.667,-440.5,209.6,1.326,-268023.667,-440.5,209.6
270170,-436.6,210.2,1.405,-268220,-436.6,210.2
270359.333,-437.9,210,1.38,-268409.333,-437.9,210
270548.667,-437.7,210,1.383,-268598.667,-437.7,210
270738,-438.2,209.9,1.373,-268788,-438.2,209.9
270932,-438.3,209.9,1.369,-268982,-438.3,209.9
271126,-440.3,209.6,1.33,-269176,-440.3,209.6
271320,-438.9,209.8,1.355,-269370,-438.9,209.8
271518.667,-440.7,209.5,1.317,-269568.667,-440.7,209.5
271717.333,-441.8,209.3,1.297,-269767.333,-441.8,209.3
271916,-438.1,209.9,1.368,-269966,-438.1,209.9
272111.667,-442.6,209.2,1.283,-270161.667,-442.6,209.2
272307.333,-438.3,209.9,1.37,-270357.333,-438.3,209.9
272503,-437.5,210,1.382,-270553,-437.5,210
272703,-441,209.5,1.313,-270753,-441,209.5
272903,-444.5,208.9,1.242,-270953,-444.5,208.9
273103,-442.2,209.3,1.287,-271153,-442.2,209.3
273307,-441.8,209.3,1.294,-271357,-441.8,209.3
273511,-443.5,209.1,1.262,-271561,-443.5,209.1
273715,-443.4,209.1,1.264,-271765,-443.4,209.1
273921.667,-442.8,209.2,1.275,-271971.667,-442.8,209.2
274128.333,-443.8,209,1.257,-272178.333,-443.8,209
274335,-441.9,209.3,1.294,-272385,-441.9,209.3
274540.333,-443.5,209.1,1.265,-272590.333,-443.5,209.1
274745.667,-443.5,209.1,1.264,-272795.667,-443.5,209.1
274951,-441.6,209.4,1.301,-273001,-441.6,209.4
275154,-442.8,209.2,1.28,-273204,-442.8,209.2
275357,-442.1,209.3,1.292,-273407,-442.1,209.3
275560,-442.5,209.3,1.285,-273610,-442.5,209.3
275760.667,-442.2,209.3,1.293,-273810.667,-442.2,209.3
275961.333,-439.3,209.8,1.348,-274011.333,-439.3,209.8
276162,-441.8,209.4,1.305,-274212,-441.8,209.4
276361.667,-439.5,209.8,1.346,-274411.667,-439.5,209.8
276561.333,-441.8,209.4,1.303,-274611.333,-441.8,209.4
276761,-442.3,209.3,1.292,-274811,-442.3,209.3
276954,-437.9,210,1.39,-275004,-437.9,210
277147,-435.6,210.4,1.435,-275197,-435.6,210.4
277340,-437.3,210.2,1.403,-275390,-437.3,210.2
277537.333,-439.9,209.7,1.344,-275587.333,-439.9,209.7
277734.667,-442.5,209.3,1.293,-275784.667,-442.5,209.3
277932,-438.9,209.9,1.364,-275982,-438.9,209.9
278136,-442.4,209.3,1.297,-276186,-442.4,209.3
278340,-445.1,208.9,1.243,-276390,-445.1,208.9
278544,-438.2,210,1.388,-276594,-438.2,210
278732.333,-435.5,210.5,1.447,-276782.333,-435.5,210.5
278920.667,-435.5,210.5,1.448,-276970.667,-435.5,210.5
279109,-438.7,210,1.382,-277159,-438.7,210
279313.333,-439.7,209.8,1.353,-277363.333,-439.7,209.8
279517.667,-445.2,208.9,1.259,-277567.667,-445.2,208.9
279722,-436.8,210.3,1.415,-277772,-436.8,210.3
279920,-437.9,210.2,1.403,-277970,-437.9,210.2
280118,-441.1,209.6,1.338,-278168,-441.1,209.6
280316,-438.5,210.1,1.39,-278366,-438.5,210.1
280511,-438.1,210.2,1.408,-278561,-438.1,210.2
280706,-433.9,210.9,1.501,-278756,-433.9,210.9
280901,-430.8,211.4,1.578,-278951,-430.8,211.4
281071.333,-429.2,211.6,1.626,-279121.333,-429.2,211.6
281241.667,-422.5,212.8,1.787,-279291.667,-422.5,212.8
281412,-429.8,211.6,1.617,-279462,-429.8,211.6
281592.667,-432.9,211.1,1.542,-279642.667,-432.9,211.1
281773.333,-429,211.7,1.624,-279823.333,-429,211.7
281954,-431.2,211.3,1.575,-280004,-431.2,211.3
282146.667,-437.3,210.3,1.436,-280196.667,-437.3,210.3
282339.333,-434.7,210.8,1.495,-280389.333,-434.7,210.8
282532,-430,211.6,1.601,-280582,-430,211.6
282714.333,-430.9,211.4,1.589,-280764.333,-430.9,211.4
282896.667,-431,211.4,1.588,-280946.667,-431,211.4
283079,-428.7,211.8,1.644,-281129,-428.7,211.8
283257,-429.9,211.6,1.618,-281307,-429.9,211.6
283435,-427.7,212,1.67,-281485,-427.7,212
283613,-428.5,211.8,1.657,-281663,-428.5,211.8
283787,-426.3,212.2,1.709,-281837,-426.3,212.2
283961,-426.5,212.2,1.708,-282011,-426.5,212.2
284135,-425.7,212.3,1.728,-282185,-425.7,212.3
284307,-424.6,212.5,1.753,-282357,-424.6,212.5
284479,-427.9,211.9,1.675,-282529,-427.9,211.9
284651,-426.4,212.2,1.707,-282701,-426.4,212.2
284821,-424.7,212.4,1.754,-282871,-424.7,212.4
284991,-424.5,212.5,1.759,-283041,-424.5,212.5
285161,-425.5,212.3,1.734,-283211,-425.5,212.3
285331,-425,212.4,1.747,-283381,-425,212.4
285501,-424.2,212.5,1.763,-283551,-424.2,212.5
285671,-430.3,211.5,1.606,-283721,-430.3,211.5
285842.667,-422,212.9,1.823,-283892.667,-422,212.9
286014.333,-424.4,212.5,1.765,-284064.333,-424.4,212.5
286186,-423.2,212.7,1.79,-284236,-423.2,212.7
286352.333,-425,212.4,1.75,-284402.333,-425,212.4
286518.667,-421,213,1.851,-284568.667,-421,213
286685,-421.6,212.9,1.841,-284735,-421.6,212.9
286845.333,-419.4,213.3,1.902,-284895.333,-419.4,213.3
287005.667,-420.2,213.1,1.876,-285055.667,-420.2,213.1
287166,-423.6,212.6,1.791,-285216,-423.6,212.6
287329.333,-418.9,213.3,1.901,-285379.333,-418.9,213.3
287492.667,-421.9,212.8,1.831,-285542.667,-421.9,212.8
287656,-422.2,212.8,1.821,-285706,-422.2,212.8
287817.333,-419.9,213.2,1.88,-285867.333,-419.9,213.2
287978.667,-419.3,213.3,1.903,-286028.667,-419.3,213.3
288140,-418.9,213.3,1.916,-286190,-418.9,213.3
288292.333,-417.2,213.6,1.963,-286342.333,-417.2,213.6
288444.667,-413.8,214.2,2.074,-286494.667,-413.8,214.2
288597,-415.5,213.9,2.012,-286647,-415.5,213.9
288753.667,-419.8,213.2,1.89,-286803.667,-419.8,213.2
288910.333,-420.3,213.1,1.873,-286960.333,-420.3,213.1
289067,-415.5,213.9,1.999,-287117,-415.5,213.9
289222.333,-421.2,212.9,1.857,-287272.333,-421.2,212.9
289377.667,-415.9,213.8,1.994,-287427.667,-415.9,213.8
289533,-418.4,213.4,1.926,-287583,-418.4,213.4
289688.333,-418.3,213.4,1.93,-287738.333,-418.3,213.4
289843.667,-416.2,213.7,1.99,-287893.667,-416.2,213.7
289999,-413.6,214.2,2.081,-288049,-413.6,214.2
290142,-410.2,214.7,2.185,-288192,-410.2,214.7
290285,-412.2,214.4,2.126,-288335,-412.2,214.4
290428,-412.1,214.4,2.119,-288478,-412.1,214.4
290576.667,-415,213.9,2.03,-288626.667,-415,213.9
290725.333,-416.4,213.7,1.99,-288775.333,-416.4,213.7
290874,-413.6,214.1,2.068,-288924,-413.6,214.1
291023.667,-415,213.9,2.026,-289073.667,-415,213.9
291173.333,-415.5,213.8,1.998,-289223.333,-415.5,213.8
291323,-420.7,213,1.857,-289373,-420.7,213
291491,-423.2,212.6,1.774,-289541,-423.2,212.6
291659,-423.8,212.5,1.763,-289709,-423.8,212.5
291827,-421.2,212.9,1.825,-289877,-421.2,212.9
291997.333,-423.1,212.6,1.776,-290047.333,-423.1,212.6
292167.667,-425.8,212.1,1.699,-290217.667,-425.8,212.1
292338,-429,211.6,1.62,-290388,-429,211.6
292520,-426.5,212,1.679,-290570,-426.5,212
292702,-427.8,211.8,1.649,-290752,-427.8,211.8
292884,-425.6,212.2,1.699,-290934,-425.6,212.2
293068.333,-430.7,211.3,1.576,-291118.333,-430.7,211.3
293252.667,-429.1,211.6,1.605,-291302.667,-429.1,211.6
293437,-435.4,210.5,1.462,-291487,-435.4,210.5
293637,-434.3,210.7,1.484,-291687,-434.3,210.7
293837,-431.7,211.1,1.548,-291887,-431.7,211.1
294037,-427.2,211.9,1.648,-292087,-427.2,211.9
294232.333,-434.1,210.8,1.493,-292282.333,-434.1,210.8
294427.667,-434.7,210.7,1.473,-292477.667,-434.7,210.7
294623,-435.4,210.5,1.458,-292673,-435.4,210.5
294823.667,-434.7,210.7,1.474,-292873.667,-434.7,210.7
295024.333,-430.6,211.3,1.57,-293074.333,-430.6,211.3
295225,-432.2,211.1,1.539,-293275,-432.2,211.1
295413.667,-429.1,211.6,1.612,-293463.667,-429.1,211.6
295602.333,-426,212.1,1.698,-293652.333,-426,212.1
295791,-418.5,213.3,1.902,-293841,-418.5,213.3
295962.667,-422.9,212.6,1.787,-294012.667,-422.9,212.6
296134.333,-424.8,212.3,1.729,-294184.333,-424.8,212.3
296306,-427.2,211.9,1.665,-294356,-427.2,211.9
296499.667,-429.6,211.5,1.603,-294549.667,-429.6,211.5
296693.333,-432.1,211.1,1.539,-294743.333,-432.1,211.1
296887,-433.4,210.9,1.51,-294937,-433.4,210.9
297082.667,-431.1,211.3,1.568,-295132.667,-431.1,211.3
297278.333,-426.4,212,1.667,-295328.333,-426.4,212
297474,-436.1,210.4,1.456,-295524,-436.1,210.4
297683.667,-434.9,210.6,1.473,-295733.667,-434.9,210.6
297893.333,-432.2,211.1,1.539,-295943.333,-432.2,211.1
298103,-430.3,211.4,1.585,-296153,-430.3,211.4
298299,-429.4,211.6,1.609,-296349,-429.4,211.6
298495,-428.6,211.7,1.632,-296545,-428.6,211.7
298691,-427.6,211.9,1.654,-296741,-427.6,211.9
298886.333,-429.2,211.6,1.619,-296936.333,-429.2,211.6
299081.667,-428.9,211.7,1.627,-297131.667,-428.9,211.7
299277,-425.4,212.2,1.718,-297327,-425.4,212.2
299461.333,-424.7,212.4,1.741,-297511.333,-424.7,212.4
299645.667,-422.9,212.7,1.792,-297695.667,-422.9,212.7
299830,-420,213.1,1.872,-297880,-420,213.1
300016.333,-425.1,212.3,1.732,-298066.333,-425.1,212.3
300202.667,-427.4,211.9,1.665,-298252.667,-427.4,211.9
300389,-429,211.7,1.621,-298439,-429,211.7
300594.667,-432.5,211.1,1.542,-298644.667,-432.5,211.1
300800.333,-429.8,211.5,1.598,-298850.333,-429.8,211.5
301006,-432.1,211.1,1.549,-299056,-432.1,211.1
301217.667,-432.2,211.1,1.544,-299267.667,-432.2,211.1
301429.333,-431.9,211.2,1.56,-299479.333,-431.9,211.2
301641,-425.5,212.2,1.708,-299691,-425.5,212.2
301839.333,-427.3,212,1.675,-299889.333,-427.3,212
302037.667,-428.3,211.8,1.649,-300087.667,-428.3,211.8
302236,-426.7,212.1,1.692,-300286,-426.7,212.1
302428,-424.1,212.5,1.763,-300478,-424.1,212.5
302620,-421.5,212.9,1.829,-300670,-421.5,212.9
302812,-425,212.4,1.751,-300862,-425,212.4
303001.667,-420.8,213.1,1.853,-301051.667,-420.8,213.1
303191.333,-422.7,212.7,1.82,-301241.333,-422.7,212.7
303381,-417.1,213.7,1.958,-301431,-417.1,213.7
303565.667,-422.6,212.8,1.823,-301615.667,-422.6,212.8
303750.333,-421.5,213,1.846,-301800.333,-421.5,213
303935,-420.5,213.1,1.874,-301985,-420.5,213.1
304120.667,-422,212.9,1.838,-302170.667,-422,212.9
304306.333,-418.4,213.5,1.945,-302356.333,-418.4,213.5
304492,-414.1,214.2,2.077,-302542,-414.1,214.2
304668,-415.9,213.9,2.03,-302718,-415.9,213.9
304844,-417.9,213.6,1.957,-302894,-417.9,213.6
305020,-423.1,212.7,1.813,-303070,-423.1,212.7
305217,-422.3,212.9,1.829,-303267,-422.3,212.9
305414,-423.5,212.7,1.798,-303464,-423.5,212.7
305611,-421.1,213.1,1.866,-303661,-421.1,213.1
305817.667,-424.2,212.6,1.777,-303867.667,-424.2,212.6
306024.333,-430.9,211.5,1.595,-304074.333,-430.9,211.5
306231,-434.8,210.8,1.511,-304281,-434.8,210.8
306463.667,-429.4,211.7,1.629,-304513.667,-429.4,211.7
306696.333,-432,211.3,1.574,-304746.333,-432,211.3
306929,-430.7,211.5,1.606,-304979,-430.7,211.5
307157.667,-429.7,211.7,1.631,-305207.667,-429.7,211.7
307386.333,-427.6,212.1,1.694,-305436.333,-427.6,212.1
307615,-424.7,212.5,1.76,-305665,-424.7,212.5
307840.333,-428.3,211.9,1.677,-305890.333,-428.3,211.9
308065.667,-426.2,212.3,1.731,-306115.667,-426.2,212.3
308291,-424.3,212.6,1.778,-306341,-424.3,212.6
308522.667,-426,212.3,1.737,-306572.667,-426,212.3
308754.333,-426.9,212.2,1.708,-306804.333,-426.9,212.2
308986,-430.1,211.7,1.633,-307036,-430.1,211.7
309232.667,-424.6,212.6,1.769,-307282.667,-424.6,212.6
309479.333,-426.7,212.2,1.72,-307529.333,-426.7,212.2
309726,-424.5,212.6,1.77,-307776,-424.5,212.6
309974.333,-428,212,1.687,-308024.333,-428,212
310222.667,-423.5,212.8,1.809,-308272.667,-423.5,212.8
310471,-422.1,213,1.848,-308521,-422.1,213
310714.667,-422.7,212.9,1.833,-308764.667,-422.7,212.9
310958.333,-422.9,212.9,1.822,-309008.333,-422.9,212.9
311202,-425.6,212.4,1.761,-309252,-425.6,212.4
311453,-420.3,213.3,1.892,-309503,-420.3,213.3
311704,-423.3,212.8,1.826,-309754,-423.3,212.8
311955,-419.3,213.5,1.928,-310005,-419.3,213.5
312203.667,-421.3,213.1,1.875,-310253.667,-421.3,213.1
312452.333,-423.5,212.8,1.82,-310502.333,-423.5,212.8
312701,-417.2,213.8,1.996,-310751,-417.2,213.8
312937,-417.1,213.8,2.003,-310987,-417.1,213.8
313173,-419.4,213.4,1.947,-311223,-419.4,213.4
313409,-413.6,214.4,2.111,-311459,-413.6,214.4
313626,-416.5,213.9,2.047,-311676,-416.5,213.9
313843,-410.2,215,2.224,-311893,-410.2,215
314060,-416,214,2.056,-312110,-416,214
314277.333,-414,214.3,2.11,-312327.333,-414,214.3
314494.667,-412.6,214.6,2.155,-312544.667,-412.6,214.6
314712,-415.4,214.1,2.078,-312762,-415.4,214.1
314923,-412.8,214.6,2.156,-312973,-412.8,214.6
315134,-410.5,214.9,2.238,-313184,-410.5,214.9
315345,-408,215.3,2.308,-313395,-408,215.3
315556,-415.3,214.1,2.088,-313606,-415.3,214.1
315767,-416.7,213.9,2.042,-313817,-416.7,213.9
315978,-407.3,215.5,2.34,-314028,-407.3,215.5
316168.667,-409.3,215.1,2.294,-314218.667,-409.3,215.1
316359.333,-406,215.7,2.41,-314409.333,-406,215.7
316550,-403.4,216.1,2.518,-314600,-403.4,216.1
316728.667,-400,216.7,2.612,-314778.667,-400,216.7
316907.333,-410,215,2.282,-314957.333,-410,215
317086,-411.9,214.7,2.199,-315136,-411.9,214.7
317288,-411.7,214.8,2.199,-315338,-411.7,214.8
317490,-412.8,214.6,2.167,-315540,-412.8,214.6
317692,-413.4,214.5,2.14,-315742,-413.4,214.5
317902,-415.7,214.1,2.073,-315952,-415.7,214.1
318112,-415,214.2,2.089,-316162,-415,214.2
318322,-416.4,214,2.051,-316372,-416.4,214
318534,-414.3,214.4,2.109,-316584,-414.3,214.4
318746,-416.3,214,2.05,-316796,-416.3,214
318958,-420.1,213.4,1.929,-317008,-420.1,213.4
319194,-421.4,213.2,1.885,-317244,-421.4,213.2
319430,-426.9,212.3,1.736,-317480,-426.9,212.3
319666,-422.6,213,1.848,-317716,-422.6,213
319899,-421.8,213.1,1.876,-317949,-421.8,213.1
320132,-421.7,213.1,1.879,-318182,-421.7,213.1
320365,-422.3,213.1,1.864,-318415,-422.3,213.1
320595,-422.2,213.1,1.87,-318645,-422.2,213.1
320825,-420,213.4,1.932,-318875,-420,213.4
321055,-418.8,213.6,1.965,-319105,-418.8,213.6
321277,-421.5,213.2,1.899,-319327,-421.5,213.2
321499,-416.5,214,2.039,-319549,-416.5,214
321721,-415.1,214.3,2.096,-319771,-415.1,214.3
321928.333,-414.2,214.4,2.123,-319978.333,-414.2,214.4
322135.667,-414.9,214.3,2.114,-320185.667,-414.9,214.3
322343,-409,215.3,2.298,-320393,-409,215.3
322540.667,-414,214.4,2.142,-320590.667,-414,214.4
322738.333,-410.9,215,2.235,-320788.333,-410.9,215
322936,-411.4,214.9,2.228,-320986,-411.4,214.9
323129.667,-410.3,215.1,2.268,-321179.667,-410.3,215.1
323323.333,-408.5,215.4,2.329,-321373.333,-408.5,215.4
323517,-408.5,215.4,2.338,-321567,-408.5,215.4
323700.333,-405.1,215.9,2.459,-321750.333,-405.1,215.9
323883.667,-406.2,215.7,2.419,-321933.667,-406.2,215.7
324067,-408.4,215.4,2.355,-322117,-408.4,215.4
324247.333,-404.4,216,2.483,-322297.333,-404.4,216
324427.667,-404,216.1,2.513,-322477.667,-404,216.1
324608,-402.8,216.3,2.559,-322658,-402.8,216.3
324782,-401.8,216.5,2.584,-322832,-401.8,216.5
324956,-405.7,215.8,2.474,-323006,-405.7,215.8
325130,-399.9,216.8,2.652,-323180,-399.9,216.8
325296,-402.4,216.4,2.594,-323346,-402.4,216.4
325462,-399.4,216.9,2.699,-323512,-399.4,216.9
325628,-396.6,217.3,2.826,-323678,-396.6,217.3
325786.667,-396.9,217.3,2.81,-323836.667,-396.9,217.3
325945.333,-398.8,217,2.733,-323995.333,-398.8,217
326104,-400.8,216.6,2.653,-324154,-400.8,216.6
326266,-398.4,217,2.745,-324316,-398.4,217
326428,-398.9,216.9,2.732,-324478,-398.9,216.9
326590,-397.9,217.1,2.774,-324640,-397.9,217.1
326746,-396.3,217.4,2.837,-324796,-396.3,217.4
326902,-396.9,217.3,2.824,-324952,-396.9,217.3
327058,-394.8,217.6,2.917,-325108,-394.8,217.6
327205.333,-392.3,218,3.022,-325255.333,-392.3,218
327352.667,-393.1,217.9,3.014,-325402.667,-393.1,217.9
327500,-389.5,218.5,3.142,-325550,-389.5,218.5
327644.333,-394,217.8,2.966,-325694.333,-394,217.8
327788.667,-393.9,217.8,2.955,-325838.667,-393.9,217.8
327933,-394.9,217.6,2.914,-325983,-394.9,217.6
328079,-393.9,217.8,2.957,-326129,-393.9,217.8
328225,-391.4,218.2,3.059,-326275,-391.4,218.2
328371,-394.2,217.7,2.953,-326421,-394.2,217.7
328517.333,-394.3,217.7,2.94,-326567.333,-394.3,217.7
328663.667,-392.7,218,3.002,-326713.667,-392.7,218
328810,-394.1,217.7,2.95,-326860,-394.1,217.7
328952,-392.5,218,3.035,-327002,-392.5,218
329094,-389.4,218.5,3.161,-327144,-389.4,218.5
329236,-387.7,218.8,3.24,-327286,-387.7,218.8
329373.667,-392.1,218,3.061,-327423.667,-392.1,218
329511.333,-390.3,218.3,3.112,-327561.333,-390.3,218.3
329649,-392.6,218,3.023,-327699,-392.6,218
329790.667,-392,218.1,3.035,-327840.667,-392,218.1
329932.333,-392.8,217.9,3.004,-327982.333,-392.8,217.9
330074,-388.3,218.7,3.226,-328124,-388.3,218.7
330208.667,-388.4,218.6,3.217,-328258.667,-388.4,218.6
330343.333,-389.9,218.4,3.145,-328393.333,-389.9,218.4
330478,-390.5,218.3,3.103,-328528,-390.5,218.3
330622,-394,217.7,2.944,-328672,-394,217.7
330766,-395.2,217.5,2.894,-328816,-395.2,217.5
330910,-391.6,218.1,3.03,-328960,-391.6,218.1
331054,-395.7,217.4,2.882,-329104,-395.7,217.4
331198,-393.2,217.8,2.964,-329248,-393.2,217.8
331342,-391.5,218.1,3.047,-329392,-391.5,218.1
331482.667,-393.2,217.8,2.987,-329532.667,-393.2,217.8
331623.333,-390.8,218.2,3.08,-329673.333,-390.8,218.2
331764,-390.7,218.2,3.093,-329814,-390.7,218.2
331900.667,-390,218.3,3.122,-329950.667,-390,218.3
332037.333,-389.8,218.4,3.11,-330087.333,-389.8,218.4
332174,-394.7,217.5,2.911,-330224,-394.7,217.5
332317,-391.2,218.1,3.046,-330367,-391.2,218.1
332460,-393.4,217.7,2.958,-330510,-393.4,217.7
332603,-393.1,217.8,2.954,-330653,-393.1,217.8
332751.333,-397.2,217.1,2.774,-330801.333,-397.2,217.1
332899.667,-395.6,217.3,2.83,-330949.667,-395.6,217.3
333048,-395.6,217.3,2.84,-331098,-395.6,217.3
333193.667,-393.4,217.7,2.923,-331243.667,-393.4,217.7
333339.333,-393.5,217.7,2.948,-331389.333,-393.5,217.7
333485,-386.8,218.8,3.227,-331535,-386.8,218.8
333617,-386.1,218.9,3.265,-331667,-386.1,218.9
333749,-389.8,218.2,3.126,-331799,-389.8,218.2
333881,-381.8,219.5,3.481,-331931,-381.8,219.5
334002,-384.2,219.1,3.413,-332052,-384.2,219.1
334123,-379.5,219.9,3.615,-332173,-379.5,219.9
334244,-378.8,220,3.679,-332294,-378.8,220
334355.333,-376.4,220.4,3.824,-332405.333,-376.4,220.4
334466.667,-373.4,220.9,3.971,-332516.667,-373.4,220.9
334578,-377.6,220.2,3.756,-332628,-377.6,220.2
334689.333,-377.4,220.2,3.774,-332739.333,-377.4,220.2
334800.667,-373.3,220.9,3.969,-332850.667,-373.3,220.9
334912,-373.1,220.9,4.023,-332962,-373.1,220.9
335015.667,-371.2,221.2,4.13,-333065.667,-371.2,221.2
335119.333,-369.4,221.5,4.219,-333169.333,-369.4,221.5
335223,-371.7,221.1,4.09,-333273,-371.7,221.1
335330,-374.6,220.6,3.922,-333380,-374.6,220.6
335437,-373.8,220.7,3.938,-333487,-373.8,220.7
335544,-374.7,220.6,3.894,-333594,-374.7,220.6
335650.667,-374.8,220.5,3.927,-333700.667,-374.8,220.5
335757.333,-368.6,221.6,4.231,-333807.333,-368.6,221.6
335864,-368.3,221.6,4.272,-333914,-368.3,221.6
335968.333,-372.3,220.9,4.056,-334018.333,-372.3,220.9
336072.667,-372.2,220.9,4.009,-334122.667,-372.2,220.9
336177,-375.9,220.3,3.837,-334227,-375.9,220.3
336286.667,-373.2,220.8,3.946,-334336.667,-373.2,220.8
336396.333,-372.7,220.8,3.949,-334446.333,-372.7,220.8
336506,-377.7,220,3.691,-334556,-377.7,220
336625.333,-381.9,219.3,3.461,-334675.333,-381.9,219.3
336744.667,-378.8,219.8,3.59,-334794.667,-378.8,219.8
336864,-381.2,219.4,3.49,-334914,-381.2,219.4
336989.333,-380,219.6,3.523,-335039.333,-380,219.6
337114.667,-386.1,218.6,3.223,-335164.667,-386.1,218.6
337240,-383.1,219.1,3.337,-335290,-383.1,219.1
337377,-389.5,218,3.029,-335427,-389.5,218
337514,-390.7,217.8,2.969,-335564,-390.7,217.8
337651,-391.4,217.7,2.926,-335701,-391.4,217.7
337800.667,-394.1,217.2,2.813,-335850.667,-394.1,217.2
337950.333,-394.5,217.2,2.775,-336000.333,-394.5,217.2
338100,-399,216.4,2.594,-336150,-399,216.4
338266,-400.6,216.1,2.527,-336316,-400.6,216.1
338432,-400.3,216.2,2.529,-336482,-400.3,216.2
338598,-401.9,215.9,2.461,-336648,-401.9,215.9
338775,-403.9,215.6,2.387,-336825,-403.9,215.6
338952,-405.1,215.4,2.339,-337002,-405.1,215.4
339129,-404.9,215.4,2.34,-337179,-404.9,215.4
339314,-405.6,215.3,2.308,-337364,-405.6,215.3
339499,-408,214.9,2.225,-337549,-408,214.9
339684,-410.8,214.4,2.127,-337734,-410.8,214.4
339887.667,-411.5,214.3,2.095,-337937.667,-411.5,214.3
340091.333,-414.3,213.8,2.001,-338141.333,-414.3,213.8
340295,-417,213.3,1.914,-338345,-417,213.3
340523.333,-420.6,212.7,1.812,-338573.333,-420.6,212.7
340751.667,-419.4,212.9,1.835,-338801.667,-419.4,212.9
340980,-422,212.5,1.761,-339030,-422,212.5
341228,-423.5,212.2,1.716,-339278,-423.5,212.2
341476,-426.4,211.7,1.641,-339526,-426.4,211.7
341724,-427,211.6,1.62,-339774,-427,211.6
341996,-429.6,211.2,1.553,-340046,-429.6,211.2
342268,-431.9,210.8,1.498,-340318,-431.9,210.8
342540,-435.7,210.2,1.407,-340590,-435.7,210.2
342860.333,-440.8,209.3,1.295,-340910.333,-440.8,209.3
343180.667,-442.9,209,1.255,-341230.667,-442.9,209
343501,-439.8,209.5,1.313,-341551,-439.8,209.5
343832.667,-441.6,209.2,1.278,-341882.667,-441.6,209.2
344164.333,-445,208.7,1.216,-342214.333,-445,208.7
344496,-437.9,209.8,1.348,-342546,-437.9,209.8
344810.333,-443.5,208.9,1.25,-342860.333,-443.5,208.9
345124.667,-436.3,210.1,1.383,-343174.667,-436.3,210.1
345439,-440.6,209.4,1.304,-343489,-440.6,209.4
345752,-438.2,209.8,1.35,-343802,-438.2,209.8
346065,-440.8,209.4,1.3,-344115,-440.8,209.4
346378,-439.6,209.6,1.325,-344428,-439.6,209.6
346681.333,-437.8,209.9,1.361,-344731.333,-437.8,209.9
346984.667,-438.8,209.7,1.344,-345034.667,-438.8,209.7
347288,-436.4,210.1,1.395,-345338,-436.4,210.1
347586,-437.3,210,1.375,-345636,-437.3,210
347884,-440.1,209.5,1.32,-345934,-440.1,209.5
348182,-434.8,210.4,1.433,-346232,-434.8,210.4
348475,-437.6,209.9,1.373,-346525,-437.6,209.9
348768,-437.8,209.9,1.373,-346818,-437.8,209.9
349061,-431.4,211,1.507,-347111,-431.4,211
349350,-435.6,210.3,1.419,-347400,-435.6,210.3
349639,-439.4,209.7,1.338,-347689,-439.4,209.7
349928,-438.6,209.8,1.356,-347978,-438.6,209.8
350206.667,-434.9,210.4,1.442,-348256.667,-434.9,210.4
350485.333,-425.1,212,1.662,-348535.333,-425.1,212
350764,-433.2,210.7,1.485,-348814,-433.2,210.7
351037.667,-430,211.2,1.551,-349087.667,-430,211.2
351311.333,-430.5,211.1,1.543,-349361.333,-430.5,211.1
351585,-431,211,1.527,-349635,-431,211
351867,-435.5,210.3,1.43,-349917,-435.5,210.3
352149,-432.5,210.8,1.493,-350199,-432.5,210.8
352431,-433.9,210.6,1.464,-350481,-433.9,210.6
352718,-434.3,210.5,1.455,-350768,-434.3,210.5
353005,-434.2,210.5,1.458,-351055,-434.2,210.5
353292,-433.3,210.7,1.478,-351342,-433.3,210.7
353577.667,-434.2,210.6,1.46,-351627.667,-434.2,210.6
353863.333,-433.8,210.6,1.469,-351913.333,-433.8,210.6
354149,-434.2,210.6,1.461,-352199,-434.2,210.6
354431,-433.2,210.7,1.485,-352481,-433.2,210.7
354713,-431.4,211,1.528,-352763,-431.4,211
354995,-432.1,210.9,1.514,-353045,-432.1,210.9
355279,-430.9,211.1,1.535,-353329,-430.9,211.1
355563,-436.8,210.2,1.406,-353613,-436.8,210.2
355847,-439.6,209.7,1.341,-353897,-439.6,209.7
356164.667,-440.7,209.5,1.317,-354214.667,-440.7,209.5
356482.333,-441.5,209.4,1.301,-354532.333,-441.5,209.4
356800,-440.6,209.5,1.318,-354850,-440.6,209.5
357114,-440.4,209.6,1.323,-355164,-440.4,209.6
357428,-438.3,209.9,1.367,-355478,-438.3,209.9
357742,-438.6,209.8,1.361,-355792,-438.6,209.8
